null_index,exp,X,n,R_bits_per_gap
40,17.0,131072.0,10820.0,-9.242144177448996e-05
40,18.0,262144.0,20348.0,-4.914487910359829e-05
40,19.0,524288.0,38618.0,-2.589466052100018e-05
40,20.0,1048576.0,73771.0,-1.3555462173482817e-05
40,21.0,2097152.0,141096.0,-7.087373136020586e-06
40,22.0,4194304.0,268753.0,-3.720888697056332e-06
40,23.0,8388608.0,514899.0,-1.942128456260447e-06
40,24.0,16777216.0,985371.0,-1.014846184838041e-06
40,25.0,33554432.0,1894414.0,-5.278677205721344e-07
40,26.0,67108864.0,3647087.0,-2.741914300371705e-07
41,15.0,32768.0,2995.0,-0.00033388981636059883
41,16.0,65536.0,5635.0,-0.00017746228926352833
41,17.0,131072.0,10747.0,-9.304922303898754e-05
41,18.0,262144.0,20392.0,-4.903883876029891e-05
41,19.0,524288.0,38757.0,-2.5801790644269872e-05
41,20.0,1048576.0,73199.0,-1.3661388816787403e-05
41,21.0,2097152.0,139960.0,-7.144898542440534e-06
41,22.0,4194304.0,268521.0,-3.7241035151812263e-06
41,23.0,8388608.0,513875.0,-1.9459985405010296e-06
41,24.0,16777216.0,986859.0,-1.0133159853636219e-06
41,25.0,33554432.0,1897051.0,-5.271339568625198e-07
41,26.0,67108864.0,3643156.0,-2.744872851999802e-07
42,15.0,32768.0,2978.0,-0.0003357958361316301
42,16.0,65536.0,5764.0,-0.00017349063150589995
42,17.0,131072.0,10754.0,-9.298865538404319e-05
42,18.0,262144.0,20396.0,-4.902922141596305e-05
42,19.0,524288.0,38373.0,-2.6059990097203282e-05
42,20.0,1048576.0,73806.0,-1.3549033953879208e-05
42,21.0,2097152.0,140829.0,-7.100810202444146e-06
42,22.0,4194304.0,268051.0,-3.730633349623835e-06
42,23.0,8388608.0,513168.0,-1.948679574720207e-06
42,24.0,16777216.0,984981.0,-1.0152480098600353e-06
42,25.0,33554432.0,1894268.0,-5.279084057799365e-07
42,26.0,67108864.0,3645367.0,-2.743208022676404e-07
43,15.0,32768.0,2992.0,-0.00033422459893047807
43,16.0,65536.0,5822.0,-0.00017176228100309297
43,17.0,131072.0,10776.0,-9.27988121752036e-05
43,18.0,262144.0,20391.0,-4.904124368593995e-05
43,19.0,524288.0,38732.0,-2.58184446968914e-05
43,20.0,1048576.0,73453.0,-1.3614147822416887e-05
43,21.0,2097152.0,140359.0,-7.124587664488944e-06
43,22.0,4194304.0,268644.0,-3.7223984157472317e-06
43,23.0,8388608.0,514877.0,-1.942211440790623e-06
43,24.0,16777216.0,985783.0,-1.0144220381158731e-06
43,25.0,33554432.0,1895030.0,-5.276961314596589e-07
43,26.0,67108864.0,3642498.0,-2.745368700271244e-07
44,15.0,32768.0,3025.0,-0.00033057851239669765
44,16.0,65536.0,5736.0,-0.0001743375174337512
44,17.0,131072.0,10765.0,-9.289363678588119e-05
44,18.0,262144.0,20647.0,-4.843318641933429e-05
44,19.0,524288.0,38601.0,-2.59060646097252e-05
44,20.0,1048576.0,73428.0,-1.3618783025548673e-05
44,21.0,2097152.0,139842.0,-7.150927475293606e-06
44,22.0,4194304.0,267926.0,-3.7323738644251704e-06
44,23.0,8388608.0,512737.0,-1.950317609222626e-06
44,24.0,16777216.0,985346.0,-1.0148719333107592e-06
44,25.0,33554432.0,1893792.0,-5.28041094270055e-07
44,26.0,67108864.0,3649062.0,-2.740430280439292e-07
45,15.0,32768.0,3076.0,-0.0003250975292587748
45,16.0,65536.0,5760.0,-0.0001736111111111103
45,17.0,131072.0,10735.0,-9.315323707498819e-05
45,18.0,262144.0,20201.0,-4.9502499876243556e-05
45,19.0,524288.0,38571.0,-2.5926213994969733e-05
45,20.0,1048576.0,73698.0,-1.3568889250725677e-05
45,21.0,2097152.0,140190.0,-7.133176403452622e-06
45,22.0,4194304.0,267991.0,-3.731468594094528e-06
45,23.0,8388608.0,513959.0,-1.945680492023649e-06
45,24.0,16777216.0,986088.0,-1.0141082743122154e-06
45,25.0,33554432.0,1893783.0,-5.28043603728612e-07
45,26.0,67108864.0,3645504.0,-2.7431049314443607e-07
46,15.0,32768.0,3057.0,-0.0003271180896303557
46,16.0,65536.0,5777.0,-0.00017310022503029058
46,17.0,131072.0,10822.0,-9.240436148586035e-05
46,18.0,262144.0,20360.0,-4.9115913555991665e-05
46,19.0,524288.0,38700.0,-2.5839793281653163e-05
46,20.0,1048576.0,73539.0,-1.3598226791226348e-05
46,21.0,2097152.0,140288.0,-7.128193430656684e-06
46,22.0,4194304.0,267637.0,-3.73640415936523e-06
46,23.0,8388608.0,513587.0,-1.947089782256934e-06
46,24.0,16777216.0,986116.0,-1.0140794794932645e-06
46,25.0,33554432.0,1892165.0,-5.284951365234833e-07
46,26.0,67108864.0,3646684.0,-2.742217313043999e-07
47,15.0,32768.0,3023.0,-0.00033079722130334113
47,16.0,65536.0,5741.0,-0.00017418568193694397
47,17.0,131072.0,10742.0,-9.309253397877467e-05
47,18.0,262144.0,20233.0,-4.942420797706744e-05
47,19.0,524288.0,38876.0,-2.5722810988784505e-05
47,20.0,1048576.0,73284.0,-1.3645543365536991e-05
47,21.0,2097152.0,140894.0,-7.097534316578192e-06
47,22.0,4194304.0,268521.0,-3.7241035151814203e-06
47,23.0,8388608.0,513326.0,-1.948079777763023e-06
47,24.0,16777216.0,984561.0,-1.0156811005107815e-06
47,25.0,33554432.0,1893619.0,-5.280893358167708e-07
47,26.0,67108864.0,3646206.0,-2.7425768044920235e-07
48,15.0,32768.0,3082.0,-0.0003244646333549693
48,16.0,65536.0,5745.0,-0.00017406440382941417
48,17.0,131072.0,10721.0,-9.327488107452649e-05
48,18.0,262144.0,20334.0,-4.9178715451952425e-05
48,19.0,524288.0,38842.0,-2.57453272231088e-05
48,20.0,1048576.0,73283.0,-1.3645729568931075e-05
48,21.0,2097152.0,140468.0,-7.119059145143354e-06
48,22.0,4194304.0,268057.0,-3.7305498457417704e-06
48,23.0,8388608.0,514148.0,-1.9449652629203902e-06
48,24.0,16777216.0,985785.0,-1.0144199800159202e-06
48,25.0,33554432.0,1896233.0,-5.273613527451515e-07
48,26.0,67108864.0,3646705.0,-2.7422015216475505e-07
49,15.0,32768.0,3038.0,-0.00032916392363396634
49,16.0,65536.0,5668.0,-0.00017642907551164864
49,17.0,131072.0,10866.0,-9.203018590097669e-05
49,18.0,262144.0,20433.0,-4.894043948514707e-05
49,19.0,524288.0,38539.0,-2.5947741249124107e-05
49,20.0,1048576.0,73699.0,-1.356870513846873e-05
49,21.0,2097152.0,139988.0,-7.143469440237698e-06
49,22.0,4194304.0,268358.0,-3.7263655266470833e-06
49,23.0,8388608.0,513282.0,-1.9482467727291705e-06
49,24.0,16777216.0,987537.0,-1.0126202866322317e-06
49,25.0,33554432.0,1896696.0,-5.272326192495005e-07
49,26.0,67108864.0,3645391.0,-2.743189962338431e-07
50,15.0,32768.0,3014.0,-0.00033178500331784976
50,16.0,65536.0,5695.0,-0.0001755926251097439
50,17.0,131072.0,10647.0,-9.392317084624858e-05
50,18.0,262144.0,20416.0,-4.898119122257017e-05
50,19.0,524288.0,38602.0,-2.5905393502927424e-05
50,20.0,1048576.0,73300.0,-1.364256480218303e-05
50,21.0,2097152.0,139971.0,-7.144337041244448e-06
50,22.0,4194304.0,267820.0,-3.733851094018253e-06
50,23.0,8388608.0,514513.0,-1.9435854876358184e-06
50,24.0,16777216.0,986133.0,-1.0140619977224582e-06
50,25.0,33554432.0,1894400.0,-5.278716216216152e-07
50,26.0,67108864.0,3646675.0,-2.742224080840612e-07
51,15.0,32768.0,3004.0,-0.000332889480692409
51,16.0,65536.0,5735.0,-0.0001743679163033991
51,17.0,131072.0,10758.0,-9.295408068414219e-05
51,18.0,262144.0,20332.0,-4.918355301987057e-05
51,19.0,524288.0,38621.0,-2.589264907692648e-05
51,20.0,1048576.0,73276.0,-1.3647033134996415e-05
51,21.0,2097152.0,140775.0,-7.103534008168775e-06
51,22.0,4194304.0,268479.0,-3.7246861020788904e-06
51,23.0,8388608.0,514755.0,-1.9426717564666534e-06
51,24.0,16777216.0,985217.0,-1.0150048161978691e-06
51,25.0,33554432.0,1893049.0,-5.282483443376231e-07
51,26.0,67108864.0,3644805.0,-2.743631003579091e-07
52,15.0,32768.0,3053.0,-0.000327546675401242
52,16.0,65536.0,5744.0,-0.00017409470752089164
52,17.0,131072.0,10670.0,-9.372071227741463e-05
52,18.0,262144.0,20341.0,-4.9161791455680954e-05
52,19.0,524288.0,38495.0,-2.597739966229366e-05
52,20.0,1048576.0,73522.0,-1.3601371018198436e-05
52,21.0,2097152.0,140202.0,-7.132565869245916e-06
52,22.0,4194304.0,268670.0,-3.7220381881118614e-06
52,23.0,8388608.0,513375.0,-1.947893839785725e-06
52,24.0,16777216.0,985645.0,-1.0145640671843756e-06
52,25.0,33554432.0,1893326.0,-5.281710598174925e-07
52,26.0,67108864.0,3647790.0,-2.7413858802179014e-07
53,15.0,32768.0,3025.0,-0.00033057851239669207
53,16.0,65536.0,5695.0,-0.0001755926251097447
53,17.0,131072.0,10766.0,-9.28850083596517e-05
53,18.0,262144.0,20389.0,-4.904605424493702e-05
53,19.0,524288.0,38497.0,-2.597605008182488e-05
53,20.0,1048576.0,73363.0,-1.3630849338221971e-05
53,21.0,2097152.0,139932.0,-7.146328216562383e-06
53,22.0,4194304.0,267568.0,-3.7373676971834292e-06
53,23.0,8388608.0,514128.0,-1.945040923660982e-06
53,24.0,16777216.0,986001.0,-1.0141977543632876e-06
53,25.0,33554432.0,1892150.0,-5.284993261633508e-07
53,26.0,67108864.0,3648726.0,-2.7406826382686633e-07
54,15.0,32768.0,3102.0,-0.0003223726627981915
54,16.0,65536.0,5775.0,-0.00017316017316017592
54,17.0,131072.0,10579.0,-9.452689290103158e-05
54,18.0,262144.0,20469.0,-4.885436513752549e-05
54,19.0,524288.0,38637.0,-2.5881926650619727e-05
54,20.0,1048576.0,73510.0,-1.3603591348115849e-05
54,21.0,2097152.0,140548.0,-7.1150069727068e-06
54,22.0,4194304.0,268158.0,-3.7291447579412303e-06
54,23.0,8388608.0,514030.0,-1.9454117463960617e-06
54,24.0,16777216.0,986550.0,-1.0136333688104573e-06
54,25.0,33554432.0,1893592.0,-5.280968656394597e-07
54,26.0,67108864.0,3642846.0,-2.7451064360118644e-07
55,15.0,32768.0,3051.0,-0.00032776138970829096
55,16.0,65536.0,5764.0,-0.00017349063150589727
55,17.0,131072.0,10834.0,-9.230201218386373e-05
55,18.0,262144.0,20331.0,-4.9185972160739934e-05
55,19.0,524288.0,38582.0,-2.5918822248715823e-05
55,20.0,1048576.0,73689.0,-1.3570546485906741e-05
55,21.0,2097152.0,140124.0,-7.136536210784586e-06
55,22.0,4194304.0,267796.0,-3.7341857234610707e-06
55,23.0,8388608.0,514011.0,-1.9454836569644777e-06
55,24.0,16777216.0,985629.0,-1.0145805368957658e-06
55,25.0,33554432.0,1894011.0,-5.279800381306931e-07
55,26.0,67108864.0,3645907.0,-2.7428017225891937e-07
56,15.0,32768.0,3029.0,-0.00033014196104324704
56,16.0,65536.0,5759.0,-0.00017364125716270163
56,17.0,131072.0,10674.0,-9.368559115607984e-05
56,18.0,262144.0,20826.0,-4.801690194948702e-05
56,19.0,524288.0,39065.0,-2.5598361704850175e-05
56,20.0,1048576.0,73227.0,-1.3656165075723677e-05
56,21.0,2097152.0,140872.0,-7.0986427395079346e-06
56,22.0,4194304.0,268064.0,-3.730452429270709e-06
56,23.0,8388608.0,514765.0,-1.942634017464257e-06
56,24.0,16777216.0,985191.0,-1.0150316030089519e-06
56,25.0,33554432.0,1896114.0,-5.273944499117452e-07
56,26.0,67108864.0,3645744.0,-2.7429243523406945e-07
57,15.0,32768.0,3053.0,-0.00032754667540123967
57,16.0,65536.0,5742.0,-0.000174155346569139
57,17.0,131072.0,10692.0,-9.352787130565098e-05
57,18.0,262144.0,20479.0,-4.8830509302211954e-05
57,19.0,524288.0,38589.0,-2.591412060431695e-05
57,20.0,1048576.0,73373.0,-1.362899159091181e-05
57,21.0,2097152.0,140735.0,-7.105552989661266e-06
57,22.0,4194304.0,267490.0,-3.738457512430406e-06
57,23.0,8388608.0,513244.0,-1.948391018696825e-06
57,24.0,16777216.0,986515.0,-1.0136693309275289e-06
57,25.0,33554432.0,1895047.0,-5.276913976275997e-07
57,26.0,67108864.0,3645616.0,-2.743020658237266e-07
58,15.0,32768.0,3088.0,-0.0003238341968911861
58,16.0,65536.0,5685.0,-0.00017590149516270916
58,17.0,131072.0,10794.0,-9.264406151565696e-05
58,18.0,262144.0,20436.0,-4.8933255040125616e-05
58,19.0,524288.0,38715.0,-2.5829781738344132e-05
58,20.0,1048576.0,73685.0,-1.357128316482331e-05
58,21.0,2097152.0,140576.0,-7.113589801957434e-06
58,22.0,4194304.0,268141.0,-3.7293811837801015e-06
58,23.0,8388608.0,513331.0,-1.948060802873681e-06
58,24.0,16777216.0,987205.0,-1.012960833869369e-06
58,25.0,33554432.0,1893828.0,-5.280310566746116e-07
58,26.0,67108864.0,3643756.0,-2.744420866819813e-07
59,15.0,32768.0,3080.0,-0.00032467532467532375
59,16.0,65536.0,5724.0,-0.00017470300489168234
59,17.0,131072.0,10722.0,-9.326618168252165e-05
59,18.0,262144.0,20452.0,-4.889497359671545e-05
59,19.0,524288.0,38584.0,-2.5917478747667553e-05
59,20.0,1048576.0,73721.0,-1.3564655932502272e-05
59,21.0,2097152.0,140074.0,-7.139083627225527e-06
59,22.0,4194304.0,268500.0,-3.724394785847208e-06
59,23.0,8388608.0,513845.0,-1.946112154443402e-06
59,24.0,16777216.0,986470.0,-1.0137155716849375e-06
59,25.0,33554432.0,1895919.0,-5.274486937469072e-07
59,26.0,67108864.0,3646204.0,-2.742578308838438e-07
60,15.0,32768.0,3094.0,-0.00032320620555914754
60,16.0,65536.0,5836.0,-0.00017135023989033204
60,17.0,131072.0,10809.0,-9.25154963456394e-05
60,18.0,262144.0,20503.0,-4.87733502414288e-05
60,19.0,524288.0,38783.0,-2.5784493205785714e-05
60,20.0,1048576.0,73589.0,-1.3588987484542662e-05
60,21.0,2097152.0,139697.0,-7.1583498571909446e-06
60,22.0,4194304.0,269060.0,-3.7166431279267815e-06
60,23.0,8388608.0,514202.0,-1.94476100831968e-06
60,24.0,16777216.0,985926.0,-1.0142749050131177e-06
60,25.0,33554432.0,1894581.0,-5.27821191070769e-07
60,26.0,67108864.0,3644020.0,-2.744222040493721e-07
61,15.0,32768.0,2982.0,-0.0003353454057679428
61,16.0,65536.0,5726.0,-0.00017464198393293888
61,17.0,131072.0,10765.0,-9.289363678587968e-05
61,18.0,262144.0,20475.0,-4.884004884004946e-05
61,19.0,524288.0,38622.0,-2.589197866500946e-05
61,20.0,1048576.0,73415.0,-1.3621194578764427e-05
61,21.0,2097152.0,141148.0,-7.084762093689014e-06
61,22.0,4194304.0,268414.0,-3.7255880840790188e-06
61,23.0,8388608.0,513599.0,-1.9470442894164486e-06
61,24.0,16777216.0,987317.0,-1.0128459248650608e-06
61,25.0,33554432.0,1895324.0,-5.276142759760459e-07
61,26.0,67108864.0,3644217.0,-2.744073692647985e-07
62,15.0,32768.0,3069.0,-0.00032583903551644907
62,16.0,65536.0,5718.0,-0.00017488632388947356
62,17.0,131072.0,10755.0,-9.298000929800149e-05
62,18.0,262144.0,20265.0,-4.9346163335800036e-05
62,19.0,524288.0,38492.0,-2.5979424295957655e-05
62,20.0,1048576.0,73379.0,-1.3627877185570525e-05
62,21.0,2097152.0,140343.0,-7.12539991307007e-06
62,22.0,4194304.0,268296.0,-3.727226645197852e-06
62,23.0,8388608.0,513446.0,-1.947624482418758e-06
62,24.0,16777216.0,984331.0,-1.0159184258140437e-06
62,25.0,33554432.0,1894302.0,-5.278989305823514e-07
62,26.0,67108864.0,3649934.0,-2.739775568544449e-07
63,15.0,32768.0,3111.0,-0.0003214400514304092
63,16.0,65536.0,5661.0,-0.00017664723547076633
63,17.0,131072.0,10783.0,-9.273856997125164e-05
63,18.0,262144.0,20250.0,-4.938271604938186e-05
63,19.0,524288.0,38692.0,-2.584513594541501e-05
63,20.0,1048576.0,73880.0,-1.3535462912831658e-05
63,21.0,2097152.0,140329.0,-7.126110782518321e-06
63,22.0,4194304.0,268172.0,-3.728950076816448e-06
63,23.0,8388608.0,514104.0,-1.9451317243203306e-06
63,24.0,16777216.0,987997.0,-1.0121488223142197e-06
63,25.0,33554432.0,1896145.0,-5.273858275606498e-07
63,26.0,67108864.0,3645503.0,-2.7431056839070133e-07
64,15.0,32768.0,3025.0,-0.00033057851239669614
64,16.0,65536.0,5718.0,-0.00017488632388947144
64,17.0,131072.0,10741.0,-9.310120100549173e-05
64,18.0,262144.0,20216.0,-4.9465769687376085e-05
64,19.0,524288.0,38391.0,-2.604777161313839e-05
64,20.0,1048576.0,73615.0,-1.3584188005161678e-05
64,21.0,2097152.0,140830.0,-7.100759781296676e-06
64,22.0,4194304.0,267789.0,-3.734283335013829e-06
64,23.0,8388608.0,514144.0,-1.94498039459763e-06
64,24.0,16777216.0,986827.0,-1.0133488443263174e-06
64,25.0,33554432.0,1893253.0,-5.281914250234981e-07
64,26.0,67108864.0,3647450.0,-2.7416414207185264e-07
65,15.0,32768.0,3041.0,-0.0003288391976323574
65,16.0,65536.0,5690.0,-0.00017574692442882237
65,17.0,131072.0,10742.0,-9.309253397877624e-05
65,18.0,262144.0,20316.0,-4.9222287851938836e-05
65,19.0,524288.0,38497.0,-2.597605008182469e-05
65,20.0,1048576.0,73638.0,-1.3579945137021596e-05
65,21.0,2097152.0,140020.0,-7.141836880445908e-06
65,22.0,4194304.0,268130.0,-3.729534181180658e-06
65,23.0,8388608.0,513144.0,-1.9487707154327102e-06
65,24.0,16777216.0,986690.0,-1.0134895458553317e-06
65,25.0,33554432.0,1895816.0,-5.274773501225937e-07
65,26.0,67108864.0,3645746.0,-2.7429228476146836e-07
66,15.0,32768.0,3011.0,-0.00033211557622052254
66,16.0,65536.0,5591.0,-0.00017885888034340695
66,17.0,131072.0,10740.0,-9.310986964618279e-05
66,18.0,262144.0,20072.0,-4.982064567556854e-05
66,19.0,524288.0,38888.0,-2.571487348282275e-05
66,20.0,1048576.0,73530.0,-1.3599891200870528e-05
66,21.0,2097152.0,139994.0,-7.143163278426212e-06
66,22.0,4194304.0,267423.0,-3.739394143360978e-06
66,23.0,8388608.0,513965.0,-1.94565777825337e-06
66,24.0,16777216.0,985300.0,-1.0149193139145388e-06
66,25.0,33554432.0,1894580.0,-5.278214696660807e-07
66,26.0,67108864.0,3647743.0,-2.741421202096621e-07
67,15.0,32768.0,3090.0,-0.0003236245954692577
67,16.0,65536.0,5777.0,-0.00017310022503029294
67,17.0,131072.0,10905.0,-9.17010545621258e-05
67,18.0,262144.0,20314.0,-4.922713399625874e-05
67,19.0,524288.0,38417.0,-2.603014290548443e-05
67,20.0,1048576.0,73734.0,-1.3562264355656763e-05
67,21.0,2097152.0,140301.0,-7.1275329470209955e-06
67,22.0,4194304.0,267885.0,-3.7329451070421222e-06
67,23.0,8388608.0,513971.0,-1.945635065013431e-06
67,24.0,16777216.0,984753.0,-1.015483070373942e-06
67,25.0,33554432.0,1893584.0,-5.280990967392898e-07
67,26.0,67108864.0,3645475.0,-2.743126753029376e-07
68,15.0,32768.0,3127.0,-0.00031979533098816716
68,16.0,65536.0,5617.0,-0.00017803097739006358
68,17.0,131072.0,10828.0,-9.235315847801899e-05
68,18.0,262144.0,20367.0,-4.909903274905407e-05
68,19.0,524288.0,38682.0,-2.5851817382761966e-05
68,20.0,1048576.0,73389.0,-1.362602024826624e-05
68,21.0,2097152.0,140032.0,-7.141224862888446e-06
68,22.0,4194304.0,268212.0,-3.7283939570191423e-06
68,23.0,8388608.0,513926.0,-1.9458054272406048e-06
68,24.0,16777216.0,985224.0,-1.0149976046056222e-06
68,25.0,33554432.0,1892419.0,-5.28424202039831e-07
68,26.0,67108864.0,3645662.0,-2.7429860475270167e-07
69,15.0,32768.0,3029.0,-0.00033014196104324975
69,16.0,65536.0,5651.0,-0.00017695983011856167
69,17.0,131072.0,10768.0,-9.286775631500397e-05
69,18.0,262144.0,20477.0,-4.8835278605265075e-05
69,19.0,524288.0,38856.0,-2.5736051060325075e-05
69,20.0,1048576.0,73835.0,-1.3543712331549555e-05
69,21.0,2097152.0,140190.0,-7.133176403452378e-06
69,22.0,4194304.0,268359.0,-3.7263516408989623e-06
69,23.0,8388608.0,513092.0,-1.9489682162262054e-06
69,24.0,16777216.0,985705.0,-1.0145023105289807e-06
69,25.0,33554432.0,1896408.0,-5.273126879869762e-07
69,26.0,67108864.0,3649879.0,-2.7398168542025116e-07
70,15.0,32768.0,3042.0,-0.0003287310979618683
70,16.0,65536.0,5790.0,-0.0001727115716753012
70,17.0,131072.0,10783.0,-9.273856997125076e-05
70,18.0,262144.0,20495.0,-4.8792388387411096e-05
70,19.0,524288.0,38710.0,-2.5833118057348983e-05
70,20.0,1048576.0,73126.0,-1.3675026666301817e-05
70,21.0,2097152.0,139971.0,-7.144337041244052e-06
70,22.0,4194304.0,268180.0,-3.7288388395852834e-06
70,23.0,8388608.0,513756.0,-1.94644928721018e-06
70,24.0,16777216.0,987448.0,-1.0127115554439204e-06
70,25.0,33554432.0,1895053.0,-5.276897268835974e-07
70,26.0,67108864.0,3648909.0,-2.7405451876164004e-07
71,15.0,32768.0,3045.0,-0.00032840722495894656
71,16.0,65536.0,5695.0,-0.00017559262510974575
71,17.0,131072.0,10622.0,-9.414422895876456e-05
71,18.0,262144.0,20498.0,-4.87852473412043e-05
71,19.0,524288.0,38398.0,-2.6043023074118785e-05
71,20.0,1048576.0,73674.0,-1.3573309444308404e-05
71,21.0,2097152.0,140737.0,-7.105452013329852e-06
71,22.0,4194304.0,267787.0,-3.734311224966117e-06
71,23.0,8388608.0,513391.0,-1.9478331330311895e-06
71,24.0,16777216.0,984791.0,-1.0154438860631637e-06
71,25.0,33554432.0,1894644.0,-5.278036401561641e-07
71,26.0,67108864.0,3646945.0,-2.742021061463676e-07
72,15.0,32768.0,3002.0,-0.00033311125916055687
72,16.0,65536.0,5664.0,-0.00017655367231638196
72,17.0,131072.0,10777.0,-9.279020135473699e-05
72,18.0,262144.0,20328.0,-4.919323101141216e-05
72,19.0,524288.0,38534.0,-2.595110811231524e-05
72,20.0,1048576.0,73636.0,-1.3580313976858702e-05
72,21.0,2097152.0,140744.0,-7.105098618768831e-06
72,22.0,4194304.0,268485.0,-3.724602864219641e-06
72,23.0,8388608.0,513321.0,-1.9480987530220407e-06
72,24.0,16777216.0,986908.0,-1.013265674206765e-06
72,25.0,33554432.0,1894159.0,-5.279387844420621e-07
72,26.0,67108864.0,3645291.0,-2.7432652153145756e-07
73,15.0,32768.0,3103.0,-0.0003222687721559784
73,16.0,65536.0,5694.0,-0.0001756234632946935
73,17.0,131072.0,10758.0,-9.295408068414273e-05
73,18.0,262144.0,20451.0,-4.889736443205721e-05
73,19.0,524288.0,38629.0,-2.588728675347561e-05
73,20.0,1048576.0,73722.0,-1.3564471935107485e-05
73,21.0,2097152.0,140921.0,-7.096174452352832e-06
73,22.0,4194304.0,269075.0,-3.716435937935426e-06
73,23.0,8388608.0,515203.0,-1.940982486514981e-06
73,24.0,16777216.0,984742.0,-1.0154944137652435e-06
73,25.0,33554432.0,1894891.0,-5.277348406847685e-07
73,26.0,67108864.0,3644869.0,-2.7435828283540974e-07
74,15.0,32768.0,3087.0,-0.0003239390994493023
74,16.0,65536.0,5699.0,-0.00017546938059308402
74,17.0,131072.0,10752.0,-9.300595238095143e-05
74,18.0,262144.0,20409.0,-4.899799108236499e-05
74,19.0,524288.0,38699.0,-2.584046099382367e-05
74,20.0,1048576.0,73514.0,-1.3602851157602722e-05
74,21.0,2097152.0,140012.0,-7.142244950432662e-06
74,22.0,4194304.0,268144.0,-3.729339459395043e-06
74,23.0,8388608.0,513658.0,-1.94682064720105e-06
74,24.0,16777216.0,986055.0,-1.014142213162549e-06
74,25.0,33554432.0,1894050.0,-5.279691666006904e-07
74,26.0,67108864.0,3642105.0,-2.745664938270427e-07
75,15.0,32768.0,3034.0,-0.0003295978905734986
75,16.0,65536.0,5659.0,-0.0001767096660187321
75,17.0,131072.0,10769.0,-9.285913269570164e-05
75,18.0,262144.0,20528.0,-4.871395167575931e-05
75,19.0,524288.0,38548.0,-2.5941683096399244e-05
75,20.0,1048576.0,73733.0,-1.356244829316577e-05
75,21.0,2097152.0,140114.0,-7.137045548624534e-06
75,22.0,4194304.0,268322.0,-3.7268654825172582e-06
75,23.0,8388608.0,513571.0,-1.9471504426845608e-06
75,24.0,16777216.0,985628.0,-1.0145815662703901e-06
75,25.0,33554432.0,1893758.0,-5.280505745718378e-07
75,26.0,67108864.0,3648187.0,-2.7410875593823303e-07
76,15.0,32768.0,3063.0,-0.00032647730982696783
76,16.0,65536.0,5747.0,-0.00017400382808421578
76,17.0,131072.0,10775.0,-9.280742459396544e-05
76,18.0,262144.0,20593.0,-4.856019035594649e-05
76,19.0,524288.0,38600.0,-2.590673575129485e-05
76,20.0,1048576.0,73307.0,-1.3641262089567988e-05
76,21.0,2097152.0,140529.0,-7.115968945911609e-06
76,22.0,4194304.0,268562.0,-3.7235349751640524e-06
76,23.0,8388608.0,513332.0,-1.948057007940223e-06
76,24.0,16777216.0,986564.0,-1.013618984678131e-06
76,25.0,33554432.0,1895226.0,-5.276415583154611e-07
76,26.0,67108864.0,3647313.0,-2.7417444019748397e-07
77,15.0,32768.0,3048.0,-0.0003280839895013143
77,16.0,65536.0,5716.0,-0.00017494751574527613
77,17.0,131072.0,10715.0,-9.332711152589892e-05
77,18.0,262144.0,20308.0,-4.924167815639181e-05
77,19.0,524288.0,38707.0,-2.5835120262484473e-05
77,20.0,1048576.0,73478.0,-1.3609515773428712e-05
77,21.0,2097152.0,139944.0,-7.145715429028645e-06
77,22.0,4194304.0,268628.0,-3.7226201289514936e-06
77,23.0,8388608.0,514240.0,-1.9446172993155343e-06
77,24.0,16777216.0,984414.0,-1.0158327695461618e-06
77,25.0,33554432.0,1895671.0,-5.275176968999035e-07
77,26.0,67108864.0,3643824.0,-2.7443696512233534e-07
78,15.0,32768.0,3036.0,-0.00032938076416337043
78,16.0,65536.0,5623.0,-0.00017784101013693551
78,17.0,131072.0,10842.0,-9.223390518354891e-05
78,18.0,262144.0,20482.0,-4.882335709403396e-05
78,19.0,524288.0,38741.0,-2.5812446761828073e-05
78,20.0,1048576.0,73546.0,-1.3596932532020323e-05
78,21.0,2097152.0,140248.0,-7.130226455992413e-06
78,22.0,4194304.0,268844.0,-3.719629227358572e-06
78,23.0,8388608.0,514977.0,-1.941834295512218e-06
78,24.0,16777216.0,985363.0,-1.0148544242071132e-06
78,25.0,33554432.0,1897055.0,-5.27132845384051e-07
78,26.0,67108864.0,3644154.0,-2.7441211320926385e-07
79,15.0,32768.0,3011.0,-0.00033211557622052644
79,16.0,65536.0,5773.0,-0.00017322016282695052
79,17.0,131072.0,10747.0,-9.30492230389886e-05
79,18.0,262144.0,20599.0,-4.8546045924559605e-05
79,19.0,524288.0,38790.0,-2.577984016499065e-05
79,20.0,1048576.0,73395.0,-1.3624906328768729e-05
79,21.0,2097152.0,140645.0,-7.110099896903596e-06
79,22.0,4194304.0,268369.0,-3.726212789107462e-06
79,23.0,8388608.0,514252.0,-1.9445719219370388e-06
79,24.0,16777216.0,986507.0,-1.0136775511983115e-06
79,25.0,33554432.0,1896373.0,-5.27322420220063e-07
79,26.0,67108864.0,3645393.0,-2.743188457321303e-07
80,15.0,32768.0,3038.0,-0.00032916392363396433
80,16.0,65536.0,5574.0,-0.00017940437746681042
80,17.0,131072.0,10724.0,-9.32487877657596e-05
80,18.0,262144.0,20211.0,-4.9478007025877536e-05
80,19.0,524288.0,38747.0,-2.5808449686427182e-05
